parliament_id;parliament_label;parliament_period_id;parliament_period_label;mandate_id;mandate_label;politician_id;first_name;last_name;full_name;academic_title;sex;year_of_birth;party_id;party_name;party_short_name;faction;electoral_district_id;electoral_district_label;electoral_list;list_position;mandate_type;info;start_date;end_date;active_now;politician_url;mandate_api_path;politician_api_path;abgeordnetenwatch_url;wikidata_id;official_profile_url;official_contact_address;official_contact_email;official_contact_phone;official_website;constituency_office_address;constituency_office_email;constituency_office_phone;email_address;sprechstunden_json;next_sprechstunde_date;next_sprechstunde_text
2;Berlin;133;Berlin 2021 - 2026;54172;Sebahat Atli (Berlin 2021 - 2026);176503;Sebahat;Atli;Sebahat Atli;;f;;1;SPD;SPD;SPD (Berlin 2021 - 2026);11070;501 - Spandau 1 (Berlin 2021 - 2026);Bezirksliste Spandau (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/sebahat-atli;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54172;https://www.abgeordnetenwatch.de/api/v2/politicians/176503;https://www.abgeordnetenwatch.de/profile/sebahat-atli;Q109883296;https://www.parlament-berlin.de/Abgeordnete/sebahat-atli;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;sebahat.atli@spd.parlament-berlin.de;;http://www.sebahat-atli.de/;Hugo-Cassirer-Straße 45, 13587 Berlin, Tel.: 030 51572791;;030 51572791;sebahat.atli@spd.parlament-berlin.de;"[{""date"":""2026-04-27"",""date_text"":""27.04.2026"",""time"":""15:00 Uhr - 17:00 Uhr"",""location"":""Bürgerbüro, Hugo-Cassirer-Str. 45, 13587 Berlin"",""note"":""nach vorheriger Vereinbarung unter sebahat.atli@spd.parlament-berlin.de oder telefonisch 030 51572791"",""emails"":[""sebahat.atli@spd.parlament-berlin.de""],""phones"":[""030 51572791""],""party"":""SPD"",""raw"":""27.04.2026 15:00 Uhr - 17:00 Uhr, Bürgerbüro, Hugo-Cassirer-Str. 45, 13587 Berlin, nach vorheriger Vereinbarung unter sebahat.atli@spd.parlament-berlin.de oder telefonisch 030 51572791"",""name"":""Sebahat Atli""},{""date"":""2026-04-30"",""date_text"":""30.04.2026"",""time"":""14:00 Uhr - 15:00 Uhr"",""location"":""Abgeordnetenhaus von Berlin, Raum 156, Niederkirchnerstraße 5"",""note"":""nach vorheriger Vereinbarung unter sebahat.atli@spd.parlament-berlin.de oder telefonisch 030 51572791"",""emails"":[""sebahat.atli@spd.parlament-berlin.de""],""phones"":[""030 51572791""],""party"":""SPD"",""raw"":""30.04.2026 14:00 Uhr - 15:00 Uhr, Abgeordnetenhaus von Berlin, Raum 156, Niederkirchnerstraße 5, nach vorheriger Vereinbarung unter sebahat.atli@spd.parlament-berlin.de oder telefonisch 030 51572791"",""name"":""Sebahat Atli""}]";2026-04-27;27.04.2026 15:00 Uhr - 17:00 Uhr, Bürgerbüro, Hugo-Cassirer-Str. 45, 13587 Berlin, nach vorheriger Vereinbarung unter sebahat.atli@spd.parlament-berlin.de oder telefonisch 030 51572791
2;Berlin;133;Berlin 2021 - 2026;54171;Florian Dörstelmann (Berlin 2021 - 2026);122904;Florian;Dörstelmann;Florian Dörstelmann;;m;;1;SPD;SPD;SPD (Berlin 2021 - 2026);11069;407 - Charlottenburg-Wilmersdorf 7 (Berlin 2021 - 2026);Bezirksliste Charlottenburg-Wilmersdorf (Berlin 2021 - 2026);4;moved_up;"Am 12.02.2023 aufgrund der Wahlwiederholung ausgeschieden.

Florian Dörstelmann ist am 07.11.2023 für Franziska Becker in das Abgeordnetenhaus von Berlin nachgerückt.";2023-11-07;;True;https://www.abgeordnetenwatch.de/profile/florian-doerstelmann;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54171;https://www.abgeordnetenwatch.de/api/v2/politicians/122904;https://www.abgeordnetenwatch.de/profile/florian-doerstelmann;;https://www.parlament-berlin.de/Abgeordnete/florian-dorstelmann;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;;;;Rüdesheimer Platz 7, 14197 Berlin;;;;[];;
2;Berlin;133;Berlin 2021 - 2026;54169;Sandra Khalatbari (Berlin 2021 - 2026);176465;Sandra;Khalatbari;Sandra Khalatbari;;f;;2;CDU;CDU;CDU (Berlin 2021 - 2026);11067;405 - Charlottenburg-Wilmersdorf 5 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/sandra-khalatbari;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54169;https://www.abgeordnetenwatch.de/api/v2/politicians/176465;https://www.abgeordnetenwatch.de/profile/sandra-khalatbari;;https://www.parlament-berlin.de/Abgeordnete/sandra-khalatbari;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;khalatbari@cdu-fraktion.berlin.de;;https://www.sandra-khalatbari.de/;Zähringerstr. 33, 10707 Berlin;;;khalatbari@cdu-fraktion.berlin.de;"[{""date"":""2026-04-27"",""date_text"":""27.04.2026"",""time"":""14:00 Uhr - 15:00 Uhr"",""location"":""Abgeordnetenhaus von Berlin, Niederkirchnerstraße 5, 10117 Berlin"",""note"":""eine Anmeldung per E-Mail an wahlkreisbuero@sandra-khalatbari.de oder telefonisch unter 030 28606828 ist erforderlich"",""emails"":[""wahlkreisbuero@sandra-khalatbari.de""],""phones"":[""030 28606828""],""party"":""CDU"",""raw"":""27.04.2026 14:00 Uhr - 15:00 Uhr, Abgeordnetenhaus von Berlin, Niederkirchnerstraße 5, 10117 Berlin, eine Anmeldung per E-Mail an wahlkreisbuero@sandra-khalatbari.de oder telefonisch unter 030 28606828 ist erforderlich"",""name"":""Sandra Khalatbari""}]";2026-04-27;27.04.2026 14:00 Uhr - 15:00 Uhr, Abgeordnetenhaus von Berlin, Niederkirchnerstraße 5, 10117 Berlin, eine Anmeldung per E-Mail an wahlkreisbuero@sandra-khalatbari.de oder telefonisch unter 030 28606828 ist erforderlich
2;Berlin;133;Berlin 2021 - 2026;54168;Christoph Wapler (Berlin 2021 - 2026);122776;Christoph;Wapler;Christoph Wapler;;m;1969;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11066;404 - Charlottenburg-Wilmersdorf 4 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);16;list;;;;True;https://www.abgeordnetenwatch.de/profile/christoph-wapler;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54168;https://www.abgeordnetenwatch.de/api/v2/politicians/122776;https://www.abgeordnetenwatch.de/profile/christoph-wapler;;https://www.parlament-berlin.de/Abgeordnete/christoph-wapler;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;christoph.wapler@gruene-fraktion.berlin;;;Windscheidstraße 16, 10627 Berlin;;;christoph.wapler@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54167;Petra Vandrey (Berlin 2021 - 2026);122775;Petra;Vandrey;Petra Vandrey;Dr.;f;1965;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11065;403 - Charlottenburg-Wilmersdorf 3 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);35;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/petra-vandrey;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54167;https://www.abgeordnetenwatch.de/api/v2/politicians/122775;https://www.abgeordnetenwatch.de/profile/petra-vandrey;;https://www.parlament-berlin.de/Abgeordnete/petra-vandrey;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;petra.vandrey@gruene-fraktion.berlin;;https://petra-vandrey.de/;Windscheidstraße 16, 10627 Berlin;;;petra.vandrey@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54166;Ariturel Hack (Berlin 2021 - 2026);176463;Ariturel;Hack;Ariturel Hack;;m;;2;CDU;CDU;CDU (Berlin 2021 - 2026);11064;402 - Charlottenburg-Wilmersdorf 2 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/ariturel-hack;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54166;https://www.abgeordnetenwatch.de/api/v2/politicians/176463;https://www.abgeordnetenwatch.de/profile/ariturel-hack;;https://www.parlament-berlin.de/Abgeordnete/ariturel-hack;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin, Webseite;;;https://www.ariturel-hack.de/;Fredericiastraße 9a, 14050 Berlin, Tel.: 030 64440700;buero@ariturel-hack.de;030 64440700;buero@ariturel-hack.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54164;Tino Schopf (Berlin 2021 - 2026);122921;Tino;Schopf;Tino Schopf;;m;;1;SPD;SPD;SPD (Berlin 2021 - 2026);11062;309 - Pankow 9 (Berlin 2021 - 2026);Bezirksliste Pankow (Berlin 2021 - 2026);5;constituency;Staatssekretär Energie & Betriebe vom 23.12.2021 bis 16.03.2023, daher kein Mandat als Abgeordneter im genannten Zeitraum.;2023-03-16;;True;https://www.abgeordnetenwatch.de/profile/tino-schopf;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54164;https://www.abgeordnetenwatch.de/api/v2/politicians/122921;https://www.abgeordnetenwatch.de/profile/tino-schopf;;https://www.parlament-berlin.de/Abgeordnete/tino-schopf;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;tino.schopf@spd.parlament-berlin.de;;;Bernhard-Lichtenberg-Str. 23 A, 10407 Berlin, Tel.: 030 92152526;;030 92152526;tino.schopf@spd.parlament-berlin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54162;Louis Krüger (Berlin 2021 - 2026);176575;Louis;Krüger;Louis Krüger;;m;1996;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11058;305 - Pankow 5 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);24;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/louis-krueger;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54162;https://www.abgeordnetenwatch.de/api/v2/politicians/176575;https://www.abgeordnetenwatch.de/profile/louis-krueger;;https://www.parlament-berlin.de/Abgeordnete/louis-kruger;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin, Webseite;louis.krueger@gruene-fraktion.berlin;;https://www.louiskrueger.de/;Berliner Str. 89, 13189 Berlin;;;louis.krueger@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54161;Dennis Buchner (Berlin 2021 - 2026);117445;Dennis;Buchner;Dennis Buchner;;m;1977;1;SPD;SPD;SPD (Berlin 2021 - 2026);11057;304 - Pankow 4 (Berlin 2021 - 2026);Bezirksliste Pankow (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/dennis-buchner;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54161;https://www.abgeordnetenwatch.de/api/v2/politicians/117445;https://www.abgeordnetenwatch.de/profile/dennis-buchner;;https://www.parlament-berlin.de/Abgeordnete/dennis-buchner-1;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;dennis.buchner@spd.parlament-berlin.de;;http://www.dennis-buchner.de/;Langhansstr. 19, 13086 Berlin, Tel.: 030 22050710;buchner@dennis-buchner.de;030 22050710;buchner@dennis-buchner.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54160;Oda Hassepaß (Berlin 2021 - 2026);176573;Oda;Hassepaß;Oda Hassepaß;;f;1974;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11056;303 - Pankow 3 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);51;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/oda-hassepass;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54160;https://www.abgeordnetenwatch.de/api/v2/politicians/176573;https://www.abgeordnetenwatch.de/profile/oda-hassepass;;https://www.parlament-berlin.de/Abgeordnete/oda-hassepass;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;oda.hassepass@gruene-fraktion.berlin;;https://www.oda-hassepass.de/;Berliner Straße 5, 13187 Berlin;;;oda.hassepass@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54158;Johannes Kraft (Berlin 2021 - 2026);117785;Johannes;Kraft;Johannes Kraft;;m;1977;2;CDU;CDU;CDU (Berlin 2021 - 2026);11054;301 - Pankow 1 (Berlin 2021 - 2026);Bezirksliste Pankow (Berlin 2021 - 2026);3;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/johannes-kraft;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54158;https://www.abgeordnetenwatch.de/api/v2/politicians/117785;https://www.abgeordnetenwatch.de/profile/johannes-kraft;;https://www.parlament-berlin.de/Abgeordnete/johannes-kraft;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;kraft@johannes-kraft.de;;;Berliner Str. 5, 13127 Berlin;;;kraft@johannes-kraft.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54157;Julian Schwarze (Berlin 2021 - 2026);176570;Julian;Schwarze;Julian Schwarze;;m;1983;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11053;206 - Friedrichshain-Kreuzberg 6 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);30;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/julian-schwarze;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54157;https://www.abgeordnetenwatch.de/api/v2/politicians/176570;https://www.abgeordnetenwatch.de/profile/julian-schwarze;;https://www.parlament-berlin.de/Abgeordnete/julian-schwarze;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;julian.schwarze@gruene-fraktion.berlin;;https://julianschwarze.de/;Kreutzigerstraße 8, 10247 Berlin;;;julian.schwarze@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54156;Vasili Franco (Berlin 2021 - 2026);176569;Vasili;Franco;Vasili Franco;;m;1992;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11052;205 - Friedrichshain-Kreuzberg 5 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);36;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/vasili-franco;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54156;https://www.abgeordnetenwatch.de/api/v2/politicians/176569;https://www.abgeordnetenwatch.de/profile/vasili-franco;;https://www.parlament-berlin.de/Abgeordnete/vasili-franco;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;vasili.franco@gruene-fraktion.berlin;;https://www.friedrichshainer.berlin;Kreutzigerstraße 8, 10247 Berlin;;;vasili.franco@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54155;Damiano Valgolio (Berlin 2021 - 2026);117637;Damiano;Valgolio;Damiano Valgolio;;m;1981;8;Die Linke;Die Linke;Die Linke (Berlin 2021 - 2026);11051;204 - Friedrichshain-Kreuzberg 4 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);30;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/damiano-valgolio;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54155;https://www.abgeordnetenwatch.de/api/v2/politicians/117637;https://www.abgeordnetenwatch.de/profile/damiano-valgolio;;https://www.parlament-berlin.de/Abgeordnete/damiano-valgolio;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;valgolio@linksfraktion.berlin;;https://www.valgolio.de;Richard-Sorge-Straße 69a, 10249 Berlin, Tel.: 0179 5454784;;0179 5454784;valgolio@linksfraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54154;Turgut Altuğ (Berlin 2021 - 2026);117458;Turgut;Altuğ;Turgut Altuğ;Dr.;m;1965;1;SPD;SPD;SPD (Berlin 2021 - 2026);11050;203 - Friedrichshain-Kreuzberg 3 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);38;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/turgut-altug;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54154;https://www.abgeordnetenwatch.de/api/v2/politicians/117458;https://www.abgeordnetenwatch.de/profile/turgut-altug;Q2460649;https://www.parlament-berlin.de/Abgeordnete/turgut-altug;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;turgut.altug@spd.parlament-berlin.de;;http://www.turgut-altug.de/;Großbeerenstraße 71, 10963 Berlin;;;turgut.altug@spd.parlament-berlin.de;"[{""date"":""2026-05-22"",""date_text"":""22.05.2026"",""time"":""17:00 Uhr - 19:00 Uhr"",""location"":""Digital"",""note"":""bitte anmelden unter buero1@turgut-altug.de"",""emails"":[""buero1@turgut-altug.de""],""phones"":[],""party"":""SPD"",""raw"":""22.05.2026 17:00 Uhr - 19:00 Uhr, Digital, bitte anmelden unter buero1@turgut-altug.de"",""name"":""Dr. Turgut Altuǧ""},{""date"":""2026-06-26"",""date_text"":""26.06.2026"",""time"":""17:00 Uhr - 19:00 Uhr"",""location"":""Digital"",""note"":""bitte anmelden unter buero1@turgut-altug.de"",""emails"":[""buero1@turgut-altug.de""],""phones"":[],""party"":""SPD"",""raw"":""26.06.2026 17:00 Uhr - 19:00 Uhr, Digital, bitte anmelden unter buero1@turgut-altug.de"",""name"":""Dr. Turgut Altuǧ""},{""date"":""2026-08-28"",""date_text"":""28.08.2026"",""time"":""17:00 Uhr - 19:00 Uhr"",""location"":""Digital"",""note"":""bitte anmelden unter buero1@turgut-altug.de"",""emails"":[""buero1@turgut-altug.de""],""phones"":[],""party"":""SPD"",""raw"":""28.08.2026 17:00 Uhr - 19:00 Uhr, Digital, bitte anmelden unter buero1@turgut-altug.de"",""name"":""Dr. Turgut Altuǧ""},{""date"":""2026-09-18"",""date_text"":""18.09.2026"",""time"":""17:00 Uhr - 19:00 Uhr"",""location"":""Digital"",""note"":""bitte anmelden unter buero1@turgut-altug.de"",""emails"":[""buero1@turgut-altug.de""],""phones"":[],""party"":""SPD"",""raw"":""18.09.2026 17:00 Uhr - 19:00 Uhr, Digital, bitte anmelden unter buero1@turgut-altug.de"",""name"":""Dr. Turgut Altuǧ""}]";2026-05-22;22.05.2026 17:00 Uhr - 19:00 Uhr, Digital, bitte anmelden unter buero1@turgut-altug.de
2;Berlin;133;Berlin 2021 - 2026;54153;Katrin Schmidberger (Berlin 2021 - 2026);117501;Katrin;Schmidberger;Katrin Schmidberger;;f;1982;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11048;201 - Friedrichshain-Kreuzberg 1 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);49;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/katrin-schmidberger;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54153;https://www.abgeordnetenwatch.de/api/v2/politicians/117501;https://www.abgeordnetenwatch.de/profile/katrin-schmidberger;;https://www.parlament-berlin.de/Abgeordnete/katrin-schmidberger;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;katrin.schmidberger@gruene-fraktion.berlin;;http://www.katrin-schmidberger.de;Dresdener Str. 10, 10999 Berlin;;;katrin.schmidberger@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54152;Laura Neugebauer (Berlin 2021 - 2026);176567;Laura;Neugebauer;Laura Neugebauer;;f;1995;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11047;107 - Mitte 7 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);29;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/laura-neugebauer;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54152;https://www.abgeordnetenwatch.de/api/v2/politicians/176567;https://www.abgeordnetenwatch.de/profile/laura-neugebauer;;https://www.parlament-berlin.de/Abgeordnete/laura-neugebauer;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;laura.neugebauer@gruene-fraktion.berlin;;https://www.lauraneugebauer.de/;Sprengelstraße 39, 13353 Berlin;;;laura.neugebauer@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54151;Mathias Schulz (Berlin 2021 - 2026);176489;Mathias;Schulz;Mathias Schulz;;m;1985;1;SPD;SPD;SPD (Berlin 2021 - 2026);11045;105 - Mitte 5 (Berlin 2021 - 2026);Bezirksliste Mitte (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/mathias-schulz-0;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54151;https://www.abgeordnetenwatch.de/api/v2/politicians/176489;https://www.abgeordnetenwatch.de/profile/mathias-schulz-0;;https://www.parlament-berlin.de/Abgeordnete/mathias-schulz;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin, (030) 23252293;mathias.schulz@spd.parlament-berlin.de;030) 23252293;https://www.mathias-schulz.berlin/;Cornelius-Frederiks-Str. 6, 13351 Berlin;;;mathias.schulz@spd.parlament-berlin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54150;Taylan Kurt (Berlin 2021 - 2026);176564;Taylan;Kurt;Taylan Kurt;;m;1988;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11044;104 - Mitte 4 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);12;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/taylan-kurt;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54150;https://www.abgeordnetenwatch.de/api/v2/politicians/176564;https://www.abgeordnetenwatch.de/profile/taylan-kurt;;https://www.parlament-berlin.de/Abgeordnete/taylan-kurt;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;taylan.kurt@gruene-fraktion.berlin;;;Oldenburger Str. 33, 10551 Berlin;;;taylan.kurt@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54148;Silke Gebel (Berlin 2021 - 2026);117544;Silke;Gebel;Silke Gebel;;f;1983;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11041;101 - Mitte 1 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);5;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/silke-gebel;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54148;https://www.abgeordnetenwatch.de/api/v2/politicians/117544;https://www.abgeordnetenwatch.de/profile/silke-gebel;;https://www.parlament-berlin.de/Abgeordnete/silke-gebel;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;silke.gebel@gruene-fraktion.berlin;;http://www.silke-gebel.de/;Hessische Str. 10, 10115 Berlin;;;silke.gebel@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54144;Catherina Pieroth-Manelli (Berlin 2021 - 2026);122809;Catherina;Pieroth-Manelli;Catherina Pieroth-Manelli;;f;1966;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11083;702 - Tempelhof-Schöneberg 2 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/catherina-pieroth-manelli;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54144;https://www.abgeordnetenwatch.de/api/v2/politicians/122809;https://www.abgeordnetenwatch.de/profile/catherina-pieroth-manelli;;https://www.parlament-berlin.de/Abgeordnete/catherina-pieroth-manelli;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;catherina.pieroth@gruene-fraktion.berlin;;http://www.catherina-pieroth.berlin;;;;catherina.pieroth@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54143;Daniela Billig (Berlin 2021 - 2026);117643;Daniela;Billig;Daniela Billig;;f;1970;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11061;308 - Pankow 8 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/daniela-billig;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54143;https://www.abgeordnetenwatch.de/api/v2/politicians/117643;https://www.abgeordnetenwatch.de/profile/daniela-billig;Q41257390;https://www.parlament-berlin.de/Abgeordnete/daniela-billig;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;daniela.billig@gruene-fraktion.berlin;;;Prenzlauer Allee 22, 10405 Berlin;;;daniela.billig@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54142;Andreas Otto (Berlin 2021 - 2026);117417;Andreas;Otto;Andreas Otto;;m;1962;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11059;306 - Pankow 6 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/andreas-otto;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54142;https://www.abgeordnetenwatch.de/api/v2/politicians/117417;https://www.abgeordnetenwatch.de/profile/andreas-otto;;https://www.parlament-berlin.de/Abgeordnete/andreas-otto;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin, (030) 23252445;andreas.otto@gruene-fraktion.berlin;030) 23252445;http://www.otto-direkt.de;Prenzlauer Allee 22, 10405 Berlin;wahlkreis@otto-direkt.de;;wahlkreis@otto-direkt.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54141;Marianne Burkert-Eulitz (Berlin 2021 - 2026);117509;Marianne;Burkert-Eulitz;Marianne Burkert-Eulitz;;f;1972;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11049;202 - Friedrichshain-Kreuzberg 2 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/marianne-burkert-eulitz;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54141;https://www.abgeordnetenwatch.de/api/v2/politicians/117509;https://www.abgeordnetenwatch.de/profile/marianne-burkert-eulitz;;https://www.parlament-berlin.de/Abgeordnete/marianne-burkert-eulitz;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;marianne.burkert-eulitz@gruene-fraktion.berlin;;http://www.marianne-burkert-eulitz.de/;Wrangelstr. 92, 10997 Berlin;;;marianne.burkert-eulitz@gruene-fraktion.berlin;[];;
